task,layer,variable,var_type,output_dim,r2_mean,r2_std,n_samples
peg_insert,22,peg_velocity,dynamic,3,0.844988,0.006913,82500
peg_insert,22,phase,dynamic,1,0.0,0.0,82500
peg_insert,23,contact_flag,dynamic,1,0.0,0.0,82500
peg_insert,23,contact_force,dynamic,3,0.0,0.0,82500
peg_insert,23,ee_velocity,dynamic,3,0.935763,0.0062,82500
peg_insert,23,hole_dynamic_friction,static,1,-0.012423,0.01235,82500
peg_insert,23,hole_static_friction,static,1,-0.012423,0.01235,82500
peg_insert,23,insertion_depth,dynamic,1,0.940189,0.002399,82500
peg_insert,23,peg_dynamic_friction,static,1,-0.015328,0.006394,82500
peg_insert,23,peg_hole_lateral_error,dynamic,1,0.691999,0.097378,82500
peg_insert,23,peg_mass,static,1,-0.007767,0.010423,82500
peg_insert,23,peg_static_friction,static,1,-0.015328,0.006394,82500
peg_insert,23,peg_velocity,dynamic,3,0.841783,0.007266,82500
peg_insert,23,phase,dynamic,1,0.0,0.0,82500
push,0,contact_flag,dynamic,1,0.0,0.0,85815
push,0,contact_force,dynamic,3,0.0,0.0,85815
push,0,ee_acceleration,dynamic,3,0.303,0.013475,85815
push,0,ee_angular_velocity,dynamic,3,0.509023,0.019718,85815
push,0,ee_to_object_distance,dynamic,1,0.117283,0.016789,85815
push,0,ee_velocity,dynamic,3,0.798091,0.008055,85815
push,0,object_0_dynamic_friction,static,1,0.004292,0.013485,85815
push,0,object_0_mass,static,1,0.011746,0.006139,85815
push,0,object_0_static_friction,static,1,-0.003285,0.009122,85815
push,0,object_acceleration,dynamic,3,0.098445,0.011165,85815
push,0,object_angular_velocity,dynamic,3,0.097997,0.013932,85815
push,0,object_on_surface,dynamic,1,0.290197,0.071843,85815
push,0,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,0,object_velocity,dynamic,3,0.464181,0.019064,85815
push,0,phase,dynamic,1,0.0,0.0,85815
push,0,surface_dynamic_friction,static,1,0.056836,0.007666,85815
push,0,surface_static_friction,static,1,0.018636,0.01505,85815
push,1,contact_flag,dynamic,1,0.0,0.0,85815
push,1,contact_force,dynamic,3,0.0,0.0,85815
push,1,ee_acceleration,dynamic,3,0.335012,0.012144,85815
push,1,ee_angular_velocity,dynamic,3,0.563284,0.020423,85815
push,1,ee_to_object_distance,dynamic,1,0.056772,0.016909,85815
push,1,ee_velocity,dynamic,3,0.845021,0.006427,85815
push,1,object_0_dynamic_friction,static,1,0.010687,0.00993,85815
push,1,object_0_mass,static,1,0.013732,0.002829,85815
push,1,object_0_static_friction,static,1,0.001889,0.007564,85815
push,1,object_acceleration,dynamic,3,0.128428,0.0105,85815
push,1,object_angular_velocity,dynamic,3,0.126244,0.017457,85815
push,1,object_on_surface,dynamic,1,0.289032,0.065282,85815
push,1,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,1,object_velocity,dynamic,3,0.49929,0.015899,85815
push,1,phase,dynamic,1,0.0,0.0,85815
push,1,surface_dynamic_friction,static,1,0.057569,0.005217,85815
push,1,surface_static_friction,static,1,0.018151,0.009842,85815
push,2,contact_flag,dynamic,1,0.0,0.0,85815
push,2,contact_force,dynamic,3,0.0,0.0,85815
push,2,ee_acceleration,dynamic,3,0.397949,0.011254,85815
push,2,ee_angular_velocity,dynamic,3,0.631353,0.021132,85815
push,2,ee_to_object_distance,dynamic,1,0.11555,0.010362,85815
push,2,ee_velocity,dynamic,3,0.893887,0.005048,85815
push,2,object_0_dynamic_friction,static,1,0.013238,0.009762,85815
push,2,object_0_mass,static,1,0.017508,0.006542,85815
push,2,object_0_static_friction,static,1,5.4e-05,0.010261,85815
push,2,object_acceleration,dynamic,3,0.161579,0.015134,85815
push,2,object_angular_velocity,dynamic,3,0.150134,0.021743,85815
push,2,object_on_surface,dynamic,1,0.29632,0.067015,85815
push,2,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,2,object_velocity,dynamic,3,0.581041,0.017058,85815
push,2,phase,dynamic,1,0.0,0.0,85815
push,2,surface_dynamic_friction,static,1,0.056335,0.005011,85815
push,2,surface_static_friction,static,1,0.019429,0.011919,85815
push,3,contact_flag,dynamic,1,0.0,0.0,85815
push,3,contact_force,dynamic,3,0.0,0.0,85815
push,3,ee_acceleration,dynamic,3,0.441597,0.012695,85815
push,3,ee_angular_velocity,dynamic,3,0.663064,0.018832,85815
push,3,ee_to_object_distance,dynamic,1,0.120199,0.007629,85815
push,3,ee_velocity,dynamic,3,0.920243,0.003151,85815
push,3,object_0_dynamic_friction,static,1,0.013278,0.009104,85815
push,3,object_0_mass,static,1,0.015359,0.005743,85815
push,3,object_0_static_friction,static,1,-0.001327,0.010541,85815
push,3,object_acceleration,dynamic,3,0.178117,0.015114,85815
push,3,object_angular_velocity,dynamic,3,0.165441,0.023537,85815
push,3,object_on_surface,dynamic,1,0.323268,0.067013,85815
push,3,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,3,object_velocity,dynamic,3,0.63053,0.014946,85815
push,3,phase,dynamic,1,0.0,0.0,85815
push,3,surface_dynamic_friction,static,1,0.055025,0.00626,85815
push,3,surface_static_friction,static,1,0.013336,0.008352,85815
push,4,contact_flag,dynamic,1,0.0,0.0,85815
push,4,contact_force,dynamic,3,0.0,0.0,85815
push,4,ee_acceleration,dynamic,3,0.525861,0.012137,85815
push,4,ee_angular_velocity,dynamic,3,0.685397,0.018881,85815
push,4,ee_to_object_distance,dynamic,1,0.235127,0.013353,85815
push,4,ee_velocity,dynamic,3,0.928591,0.003392,85815
push,4,object_0_dynamic_friction,static,1,0.015188,0.009634,85815
push,4,object_0_mass,static,1,0.02433,0.002931,85815
push,4,object_0_static_friction,static,1,0.00071,0.008615,85815
push,4,object_acceleration,dynamic,3,0.219822,0.015521,85815
push,4,object_angular_velocity,dynamic,3,0.178089,0.023708,85815
push,4,object_on_surface,dynamic,1,0.333325,0.06875,85815
push,4,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,4,object_velocity,dynamic,3,0.683162,0.013898,85815
push,4,phase,dynamic,1,0.0,0.0,85815
push,4,surface_dynamic_friction,static,1,0.060093,0.009257,85815
push,4,surface_static_friction,static,1,0.014621,0.005985,85815
push,5,contact_flag,dynamic,1,0.0,0.0,85815
push,5,contact_force,dynamic,3,0.0,0.0,85815
push,5,ee_acceleration,dynamic,3,0.565924,0.012023,85815
push,5,ee_angular_velocity,dynamic,3,0.70436,0.018802,85815
push,5,ee_to_object_distance,dynamic,1,0.253875,0.012317,85815
push,5,ee_velocity,dynamic,3,0.944378,0.002866,85815
push,5,object_0_dynamic_friction,static,1,0.012415,0.010126,85815
push,5,object_0_mass,static,1,0.025962,0.005287,85815
push,5,object_0_static_friction,static,1,0.001147,0.011378,85815
push,5,object_acceleration,dynamic,3,0.251762,0.016545,85815
push,5,object_angular_velocity,dynamic,3,0.182484,0.024524,85815
push,5,object_on_surface,dynamic,1,0.357103,0.071138,85815
push,5,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,5,object_velocity,dynamic,3,0.717795,0.012873,85815
push,5,phase,dynamic,1,0.0,0.0,85815
push,5,surface_dynamic_friction,static,1,0.060804,0.006867,85815
push,5,surface_static_friction,static,1,0.019726,0.006991,85815
push,6,contact_flag,dynamic,1,0.0,0.0,85815
push,6,contact_force,dynamic,3,0.0,0.0,85815
push,6,ee_acceleration,dynamic,3,0.620524,0.011469,85815
push,6,ee_angular_velocity,dynamic,3,0.726329,0.019971,85815
push,6,ee_to_object_distance,dynamic,1,0.260718,0.00487,85815
push,6,ee_velocity,dynamic,3,0.949658,0.002545,85815
push,6,object_0_dynamic_friction,static,1,0.010633,0.010817,85815
push,6,object_0_mass,static,1,0.024611,0.007037,85815
push,6,object_0_static_friction,static,1,0.000781,0.013131,85815
push,6,object_acceleration,dynamic,3,0.296837,0.019364,85815
push,6,object_angular_velocity,dynamic,3,0.18693,0.024528,85815
push,6,object_on_surface,dynamic,1,0.373836,0.066399,85815
push,6,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,6,object_velocity,dynamic,3,0.745443,0.012096,85815
push,6,phase,dynamic,1,0.0,0.0,85815
push,6,surface_dynamic_friction,static,1,0.058157,0.00353,85815
push,6,surface_static_friction,static,1,0.018417,0.007033,85815
push,7,contact_flag,dynamic,1,0.0,0.0,85815
push,7,contact_force,dynamic,3,0.0,0.0,85815
push,7,ee_acceleration,dynamic,3,0.635608,0.013254,85815
push,7,ee_angular_velocity,dynamic,3,0.731883,0.019301,85815
push,7,ee_to_object_distance,dynamic,1,0.243547,0.016128,85815
push,7,ee_velocity,dynamic,3,0.952215,0.002387,85815
push,7,object_0_dynamic_friction,static,1,0.012206,0.014937,85815
push,7,object_0_mass,static,1,0.02251,0.010174,85815
push,7,object_0_static_friction,static,1,0.002241,0.011433,85815
push,7,object_acceleration,dynamic,3,0.314702,0.01856,85815
push,7,object_angular_velocity,dynamic,3,0.186341,0.023956,85815
push,7,object_on_surface,dynamic,1,0.419277,0.072145,85815
push,7,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,7,object_velocity,dynamic,3,0.776029,0.012858,85815
push,7,phase,dynamic,1,0.0,0.0,85815
push,7,surface_dynamic_friction,static,1,0.061582,0.004803,85815
push,7,surface_static_friction,static,1,0.017457,0.00884,85815
push,8,contact_flag,dynamic,1,0.0,0.0,85815
push,8,contact_force,dynamic,3,0.0,0.0,85815
push,8,ee_acceleration,dynamic,3,0.658279,0.012407,85815
push,8,ee_angular_velocity,dynamic,3,0.752004,0.01821,85815
push,8,ee_to_object_distance,dynamic,1,0.184546,0.016373,85815
push,8,ee_velocity,dynamic,3,0.957399,0.002249,85815
push,8,object_0_dynamic_friction,static,1,0.011028,0.013244,85815
push,8,object_0_mass,static,1,0.023007,0.00902,85815
push,8,object_0_static_friction,static,1,0.001924,0.012229,85815
push,8,object_acceleration,dynamic,3,0.354017,0.019267,85815
push,8,object_angular_velocity,dynamic,3,0.202702,0.025966,85815
push,8,object_on_surface,dynamic,1,0.434707,0.065147,85815
push,8,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,8,object_velocity,dynamic,3,0.823541,0.015158,85815
push,8,phase,dynamic,1,0.0,0.0,85815
push,8,surface_dynamic_friction,static,1,0.057655,0.008365,85815
push,8,surface_static_friction,static,1,0.018273,0.012067,85815
push,9,contact_flag,dynamic,1,0.0,0.0,85815
push,9,contact_force,dynamic,3,0.0,0.0,85815
push,9,ee_acceleration,dynamic,3,0.677716,0.01211,85815
push,9,ee_angular_velocity,dynamic,3,0.755474,0.019569,85815
push,9,ee_to_object_distance,dynamic,1,0.160227,0.009669,85815
push,9,ee_velocity,dynamic,3,0.960546,0.002331,85815
push,9,object_0_dynamic_friction,static,1,0.009368,0.015058,85815
push,9,object_0_mass,static,1,0.02462,0.011169,85815
push,9,object_0_static_friction,static,1,0.001824,0.01004,85815
push,9,object_acceleration,dynamic,3,0.37582,0.021873,85815
push,9,object_angular_velocity,dynamic,3,0.201571,0.024559,85815
push,9,object_on_surface,dynamic,1,0.446617,0.065361,85815
push,9,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,9,object_velocity,dynamic,3,0.826802,0.013741,85815
push,9,phase,dynamic,1,0.0,0.0,85815
push,9,surface_dynamic_friction,static,1,0.068127,0.009636,85815
push,9,surface_static_friction,static,1,0.019493,0.014208,85815
push,10,contact_flag,dynamic,1,0.0,0.0,85815
push,10,contact_force,dynamic,3,0.0,0.0,85815
push,10,ee_acceleration,dynamic,3,0.694931,0.012708,85815
push,10,ee_angular_velocity,dynamic,3,0.762555,0.020425,85815
push,10,ee_to_object_distance,dynamic,1,0.166405,0.012106,85815
push,10,ee_velocity,dynamic,3,0.959532,0.002305,85815
push,10,object_0_dynamic_friction,static,1,0.007304,0.01722,85815
push,10,object_0_mass,static,1,0.028044,0.011923,85815
push,10,object_0_static_friction,static,1,0.003606,0.012854,85815
push,10,object_acceleration,dynamic,3,0.394821,0.02263,85815
push,10,object_angular_velocity,dynamic,3,0.198259,0.026729,85815
push,10,object_on_surface,dynamic,1,0.469438,0.068231,85815
push,10,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,10,object_velocity,dynamic,3,0.827622,0.013218,85815
push,10,phase,dynamic,1,0.0,0.0,85815
push,10,surface_dynamic_friction,static,1,0.070506,0.00824,85815
push,10,surface_static_friction,static,1,0.019428,0.012459,85815
push,11,contact_flag,dynamic,1,0.0,0.0,85815
push,11,contact_force,dynamic,3,0.0,0.0,85815
push,11,ee_acceleration,dynamic,3,0.708678,0.012194,85815
push,11,ee_angular_velocity,dynamic,3,0.774532,0.019761,85815
push,11,ee_to_object_distance,dynamic,1,0.169521,0.021532,85815
push,11,ee_velocity,dynamic,3,0.961338,0.002236,85815
push,11,object_0_dynamic_friction,static,1,0.011002,0.01208,85815
push,11,object_0_mass,static,1,0.029542,0.011978,85815
push,11,object_0_static_friction,static,1,0.00625,0.01433,85815
push,11,object_acceleration,dynamic,3,0.40041,0.02253,85815
push,11,object_angular_velocity,dynamic,3,0.210708,0.024108,85815
push,11,object_on_surface,dynamic,1,0.538879,0.061126,85815
push,11,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,11,object_velocity,dynamic,3,0.849048,0.013575,85815
push,11,phase,dynamic,1,0.0,0.0,85815
push,11,surface_dynamic_friction,static,1,0.077156,0.012567,85815
push,11,surface_static_friction,static,1,0.018279,0.011776,85815
push,12,contact_flag,dynamic,1,0.0,0.0,85815
push,12,contact_force,dynamic,3,0.0,0.0,85815
push,12,ee_acceleration,dynamic,3,0.727162,0.012974,85815
push,12,ee_angular_velocity,dynamic,3,0.784721,0.015844,85815
push,12,ee_to_object_distance,dynamic,1,0.141837,0.014666,85815
push,12,ee_velocity,dynamic,3,0.964977,0.002263,85815
push,12,object_0_dynamic_friction,static,1,0.018712,0.012347,85815
push,12,object_0_mass,static,1,0.036518,0.007536,85815
push,12,object_0_static_friction,static,1,0.00773,0.010614,85815
push,12,object_acceleration,dynamic,3,0.433049,0.023898,85815
push,12,object_angular_velocity,dynamic,3,0.225753,0.018271,85815
push,12,object_on_surface,dynamic,1,0.544709,0.061725,85815
push,12,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,12,object_velocity,dynamic,3,0.853186,0.014874,85815
push,12,phase,dynamic,1,0.0,0.0,85815
push,12,surface_dynamic_friction,static,1,0.07887,0.011847,85815
push,12,surface_static_friction,static,1,0.023392,0.014637,85815
push,13,contact_flag,dynamic,1,0.0,0.0,85815
push,13,contact_force,dynamic,3,0.0,0.0,85815
push,13,ee_acceleration,dynamic,3,0.72323,0.012382,85815
push,13,ee_angular_velocity,dynamic,3,0.787405,0.017142,85815
push,13,ee_to_object_distance,dynamic,1,0.12592,0.014986,85815
push,13,ee_velocity,dynamic,3,0.962834,0.002328,85815
push,13,object_0_dynamic_friction,static,1,0.014861,0.01697,85815
push,13,object_0_mass,static,1,0.034141,0.008093,85815
push,13,object_0_static_friction,static,1,0.007203,0.011055,85815
push,13,object_acceleration,dynamic,3,0.436604,0.026073,85815
push,13,object_angular_velocity,dynamic,3,0.217942,0.020187,85815
push,13,object_on_surface,dynamic,1,0.552017,0.057927,85815
push,13,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,13,object_velocity,dynamic,3,0.844798,0.014328,85815
push,13,phase,dynamic,1,0.0,0.0,85815
push,13,surface_dynamic_friction,static,1,0.080346,0.012134,85815
push,13,surface_static_friction,static,1,0.025763,0.013057,85815
push,14,contact_flag,dynamic,1,0.0,0.0,85815
push,14,contact_force,dynamic,3,0.0,0.0,85815
push,14,ee_acceleration,dynamic,3,0.739932,0.011469,85815
push,14,ee_angular_velocity,dynamic,3,0.803492,0.012706,85815
push,14,ee_to_object_distance,dynamic,1,0.097945,0.013622,85815
push,14,ee_velocity,dynamic,3,0.963,0.002324,85815
push,14,object_0_dynamic_friction,static,1,0.013495,0.015657,85815
push,14,object_0_mass,static,1,0.038199,0.009518,85815
push,14,object_0_static_friction,static,1,0.007681,0.010736,85815
push,14,object_acceleration,dynamic,3,0.4405,0.026526,85815
push,14,object_angular_velocity,dynamic,3,0.209861,0.020768,85815
push,14,object_on_surface,dynamic,1,0.555011,0.062675,85815
push,14,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,14,object_velocity,dynamic,3,0.839905,0.01487,85815
push,14,phase,dynamic,1,0.0,0.0,85815
push,14,surface_dynamic_friction,static,1,0.077584,0.011093,85815
push,14,surface_static_friction,static,1,0.026045,0.011901,85815
push,15,contact_flag,dynamic,1,0.0,0.0,85815
push,15,contact_force,dynamic,3,0.0,0.0,85815
push,15,ee_acceleration,dynamic,3,0.759681,0.012137,85815
push,15,ee_angular_velocity,dynamic,3,0.804752,0.017026,85815
push,15,ee_to_object_distance,dynamic,1,0.090156,0.012172,85815
push,15,ee_velocity,dynamic,3,0.964579,0.001865,85815
push,15,object_0_dynamic_friction,static,1,0.015633,0.014582,85815
push,15,object_0_mass,static,1,0.040635,0.012132,85815
push,15,object_0_static_friction,static,1,0.007847,0.010984,85815
push,15,object_acceleration,dynamic,3,0.476931,0.027104,85815
push,15,object_angular_velocity,dynamic,3,0.212398,0.024233,85815
push,15,object_on_surface,dynamic,1,0.569034,0.05921,85815
push,15,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,15,object_velocity,dynamic,3,0.839639,0.014012,85815
push,15,phase,dynamic,1,0.0,0.0,85815
push,15,surface_dynamic_friction,static,1,0.082233,0.013107,85815
push,15,surface_static_friction,static,1,0.027208,0.013189,85815
push,16,contact_flag,dynamic,1,0.0,0.0,85815
push,16,contact_force,dynamic,3,0.0,0.0,85815
push,16,ee_acceleration,dynamic,3,0.769604,0.011369,85815
push,16,ee_angular_velocity,dynamic,3,0.804295,0.01819,85815
push,16,ee_to_object_distance,dynamic,1,0.068312,0.016334,85815
push,16,ee_velocity,dynamic,3,0.963957,0.002128,85815
push,16,object_0_dynamic_friction,static,1,0.019589,0.014214,85815
push,16,object_0_mass,static,1,0.041142,0.008349,85815
push,16,object_0_static_friction,static,1,0.010279,0.011084,85815
push,16,object_acceleration,dynamic,3,0.480617,0.027484,85815
push,16,object_angular_velocity,dynamic,3,0.202782,0.022342,85815
push,16,object_on_surface,dynamic,1,0.562574,0.064922,85815
push,16,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,16,object_velocity,dynamic,3,0.83814,0.012681,85815
push,16,phase,dynamic,1,0.0,0.0,85815
push,16,surface_dynamic_friction,static,1,0.081255,0.012925,85815
push,16,surface_static_friction,static,1,0.026397,0.011428,85815
push,17,contact_flag,dynamic,1,0.0,0.0,85815
push,17,contact_force,dynamic,3,0.0,0.0,85815
push,17,ee_acceleration,dynamic,3,0.774587,0.011146,85815
push,17,ee_angular_velocity,dynamic,3,0.817598,0.016738,85815
push,17,ee_to_object_distance,dynamic,1,0.057569,0.013981,85815
push,17,ee_velocity,dynamic,3,0.966293,0.002194,85815
push,17,object_0_dynamic_friction,static,1,0.018096,0.015027,85815
push,17,object_0_mass,static,1,0.038505,0.011943,85815
push,17,object_0_static_friction,static,1,0.00951,0.010482,85815
push,17,object_acceleration,dynamic,3,0.487376,0.027062,85815
push,17,object_angular_velocity,dynamic,3,0.207579,0.022651,85815
push,17,object_on_surface,dynamic,1,0.569346,0.067552,85815
push,17,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,17,object_velocity,dynamic,3,0.844384,0.013466,85815
push,17,phase,dynamic,1,0.0,0.0,85815
push,17,surface_dynamic_friction,static,1,0.079934,0.014865,85815
push,17,surface_static_friction,static,1,0.029164,0.013125,85815
push,18,contact_flag,dynamic,1,0.0,0.0,85815
push,18,contact_force,dynamic,3,0.0,0.0,85815
push,18,ee_acceleration,dynamic,3,0.773517,0.011685,85815
push,18,ee_angular_velocity,dynamic,3,0.830832,0.016282,85815
push,18,ee_to_object_distance,dynamic,1,0.056457,0.01788,85815
push,18,ee_velocity,dynamic,3,0.967318,0.002088,85815
push,18,object_0_dynamic_friction,static,1,0.019828,0.014519,85815
push,18,object_0_mass,static,1,0.040407,0.013859,85815
push,18,object_0_static_friction,static,1,0.011215,0.011057,85815
push,18,object_acceleration,dynamic,3,0.482359,0.027049,85815
push,18,object_angular_velocity,dynamic,3,0.20486,0.018118,85815
push,18,object_on_surface,dynamic,1,0.575169,0.06617,85815
push,18,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,18,object_velocity,dynamic,3,0.847023,0.013927,85815
push,18,phase,dynamic,1,0.0,0.0,85815
push,18,surface_dynamic_friction,static,1,0.079446,0.01414,85815
push,18,surface_static_friction,static,1,0.029229,0.01116,85815
push,19,contact_flag,dynamic,1,0.0,0.0,85815
push,19,contact_force,dynamic,3,0.0,0.0,85815
push,19,ee_acceleration,dynamic,3,0.769897,0.011561,85815
push,19,ee_angular_velocity,dynamic,3,0.827172,0.016051,85815
push,19,ee_to_object_distance,dynamic,1,0.041609,0.016366,85815
push,19,ee_velocity,dynamic,3,0.965552,0.002295,85815
push,19,object_0_dynamic_friction,static,1,0.018647,0.015868,85815
push,19,object_0_mass,static,1,0.045516,0.014155,85815
push,19,object_0_static_friction,static,1,0.01079,0.013333,85815
push,19,object_acceleration,dynamic,3,0.47333,0.025619,85815
push,19,object_angular_velocity,dynamic,3,0.204619,0.016913,85815
push,19,object_on_surface,dynamic,1,0.584289,0.068393,85815
push,19,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,19,object_velocity,dynamic,3,0.850796,0.013852,85815
push,19,phase,dynamic,1,0.0,0.0,85815
push,19,surface_dynamic_friction,static,1,0.081755,0.013358,85815
push,19,surface_static_friction,static,1,0.028885,0.009399,85815
push,20,contact_flag,dynamic,1,0.0,0.0,85815
push,20,contact_force,dynamic,3,0.0,0.0,85815
push,20,ee_acceleration,dynamic,3,0.769395,0.011393,85815
push,20,ee_angular_velocity,dynamic,3,0.843657,0.013157,85815
push,20,ee_to_object_distance,dynamic,1,0.034889,0.016608,85815
push,20,ee_velocity,dynamic,3,0.967134,0.002306,85815
push,20,object_0_dynamic_friction,static,1,0.02097,0.017789,85815
push,20,object_0_mass,static,1,0.043145,0.012252,85815
push,20,object_0_static_friction,static,1,0.01009,0.012566,85815
push,20,object_acceleration,dynamic,3,0.471869,0.028726,85815
push,20,object_angular_velocity,dynamic,3,0.22487,0.018732,85815
push,20,object_on_surface,dynamic,1,0.598745,0.063082,85815
push,20,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,20,object_velocity,dynamic,3,0.860287,0.013548,85815
push,20,phase,dynamic,1,0.0,0.0,85815
push,20,surface_dynamic_friction,static,1,0.081577,0.018296,85815
push,20,surface_static_friction,static,1,0.029303,0.008644,85815
push,21,contact_flag,dynamic,1,0.0,0.0,85815
push,21,contact_force,dynamic,3,0.0,0.0,85815
push,21,ee_acceleration,dynamic,3,0.762687,0.010618,85815
push,21,ee_angular_velocity,dynamic,3,0.853324,0.013375,85815
push,21,ee_to_object_distance,dynamic,1,0.012169,0.008954,85815
push,21,ee_velocity,dynamic,3,0.971078,0.001886,85815
push,21,object_0_dynamic_friction,static,1,0.018528,0.013969,85815
push,21,object_0_mass,static,1,0.036296,0.011472,85815
push,21,object_0_static_friction,static,1,0.008265,0.011629,85815
push,21,object_acceleration,dynamic,3,0.467819,0.028495,85815
push,21,object_angular_velocity,dynamic,3,0.23021,0.020681,85815
push,21,object_on_surface,dynamic,1,0.601068,0.061636,85815
push,21,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,21,object_velocity,dynamic,3,0.863494,0.014145,85815
push,21,phase,dynamic,1,0.0,0.0,85815
push,21,surface_dynamic_friction,static,1,0.073541,0.015032,85815
push,21,surface_static_friction,static,1,0.026988,0.011323,85815
push,22,contact_flag,dynamic,1,0.0,0.0,85815
push,22,contact_force,dynamic,3,0.0,0.0,85815
push,22,ee_acceleration,dynamic,3,0.758033,0.011303,85815
push,22,ee_angular_velocity,dynamic,3,0.848678,0.015898,85815
push,22,ee_to_object_distance,dynamic,1,0.013157,0.015026,85815
push,22,ee_velocity,dynamic,3,0.969442,0.002154,85815
push,22,object_0_dynamic_friction,static,1,0.018888,0.015553,85815
push,22,object_0_mass,static,1,0.034879,0.016623,85815
push,22,object_0_static_friction,static,1,0.008763,0.017309,85815
push,22,object_acceleration,dynamic,3,0.463011,0.028684,85815
push,22,object_angular_velocity,dynamic,3,0.234305,0.021259,85815
push,22,object_on_surface,dynamic,1,0.603487,0.063415,85815
push,22,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,22,object_velocity,dynamic,3,0.861292,0.013351,85815
push,22,phase,dynamic,1,0.0,0.0,85815
push,22,surface_dynamic_friction,static,1,0.071826,0.008055,85815
push,22,surface_static_friction,static,1,0.02702,0.010812,85815
push,23,contact_flag,dynamic,1,0.0,0.0,85815
push,23,contact_force,dynamic,3,0.0,0.0,85815
push,23,ee_acceleration,dynamic,3,0.749389,0.010087,85815
push,23,ee_angular_velocity,dynamic,3,0.835628,0.016447,85815
push,23,ee_to_object_distance,dynamic,1,0.009406,0.009873,85815
push,23,ee_velocity,dynamic,3,0.96528,0.0023,85815
push,23,object_0_dynamic_friction,static,1,0.021288,0.014558,85815
push,23,object_0_mass,static,1,0.032109,0.014076,85815
push,23,object_0_static_friction,static,1,0.009185,0.014126,85815
push,23,object_acceleration,dynamic,3,0.453664,0.028984,85815
push,23,object_angular_velocity,dynamic,3,0.226844,0.021224,85815
push,23,object_on_surface,dynamic,1,0.595108,0.060585,85815
push,23,object_to_target_distance,dynamic,1,0.0,0.0,85815
push,23,object_velocity,dynamic,3,0.855109,0.013561,85815
push,23,phase,dynamic,1,0.0,0.0,85815
push,23,surface_dynamic_friction,static,1,0.071666,0.008212,85815
push,23,surface_static_friction,static,1,0.026161,0.008948,85815
reach,0,ee_acceleration,dynamic,3,0.069642,0.008592,35400
reach,0,ee_to_target_distance,dynamic,1,0.729119,0.018833,35400
reach,0,ee_velocity,dynamic,3,0.307014,0.022207,35400
reach,0,phase,dynamic,1,0.366505,0.044303,35400
reach,1,ee_acceleration,dynamic,3,0.107022,0.007022,35400
reach,1,ee_to_target_distance,dynamic,1,0.753676,0.025257,35400
reach,1,ee_velocity,dynamic,3,0.36826,0.01493,35400
reach,1,phase,dynamic,1,0.425759,0.05845,35400
reach,2,ee_acceleration,dynamic,3,0.162208,0.014865,35400
reach,2,ee_to_target_distance,dynamic,1,0.781992,0.021876,35400
reach,2,ee_velocity,dynamic,3,0.447408,0.016314,35400
reach,2,phase,dynamic,1,0.443769,0.053315,35400
reach,3,ee_acceleration,dynamic,3,0.201949,0.009243,35400
reach,3,ee_to_target_distance,dynamic,1,0.806911,0.017001,35400
reach,3,ee_velocity,dynamic,3,0.49366,0.015465,35400
reach,3,phase,dynamic,1,0.460361,0.046094,35400
reach,4,ee_acceleration,dynamic,3,0.244467,0.012734,35400
reach,4,ee_to_target_distance,dynamic,1,0.825559,0.013764,35400
reach,4,ee_velocity,dynamic,3,0.530744,0.011862,35400
reach,4,phase,dynamic,1,0.479812,0.051068,35400
reach,5,ee_acceleration,dynamic,3,0.290382,0.01102,35400
reach,5,ee_to_target_distance,dynamic,1,0.847679,0.02185,35400
reach,5,ee_velocity,dynamic,3,0.635145,0.011954,35400
reach,5,phase,dynamic,1,0.50468,0.055688,35400
reach,6,ee_acceleration,dynamic,3,0.325676,0.008579,35400
reach,6,ee_to_target_distance,dynamic,1,0.852809,0.020342,35400
reach,6,ee_velocity,dynamic,3,0.640305,0.012713,35400
reach,6,phase,dynamic,1,0.515509,0.05263,35400
reach,7,ee_acceleration,dynamic,3,0.324066,0.014736,35400
reach,7,ee_to_target_distance,dynamic,1,0.852867,0.019297,35400
reach,7,ee_velocity,dynamic,3,0.633887,0.01617,35400
reach,7,phase,dynamic,1,0.522161,0.049495,35400
